time throughput_mbps
0 0.000592
1 0.002368
2 0.000928
3 0.000592
4 0.0
5 0.0
6 0.0
7 5.9282
8 5.119312
9 4.525216
10 4.514608
11 3.708304
12 3.161232
13 3.405344
14 4.361376
15 4.497456
16 4.010576
17 3.82792
18 5.384304
19 0.0
20 0.000592
21 5.681
22 9.594128
23 7.749568
24 7.184368
25 6.45464
26 6.536784
27 6.213984
28 3.01088
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.000592
41 3.302376
42 8.224576
43 5.692848
44 5.991824
45 5.532624
46 5.149104
47 5.500432
48 5.620256
49 7.322688
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.000592
61 2.757864
62 4.67576
63 5.41232
64 4.174048
65 5.317168
66 6.276784
67 6.425456
68 6.769552
69 6.537472
70 3.999296
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
