time throughput_mbps
0 0.0
1 0.0
2 0.001184
3 0.000592
4 0.001184
5 0.000928
6 0.0
7 0.000592
8 0.0
9 0.0
10 5.981176
11 5.886432
12 6.448384
13 7.01472
14 7.974048
15 7.372064
16 6.690864
17 9.113632
18 20.801184
19 10.160584
20 0.0
21 0.0
22 1.71684
23 10.541264
24 9.080832
25 8.633216
26 9.58336
27 10.352432
28 13.371568
29 12.936672
30 11.045352
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.000592
41 6.645304
42 10.092512
43 9.723136
44 9.981712
45 9.384976
46 9.508448
47 9.748704
48 12.799296
49 9.340792
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.001184
62 6.901168
63 6.625792
64 7.558944
65 10.79192
66 10.821824
67 12.212592
68 10.94576
69 12.75776
70 8.787848
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
