time throughput_mbps
0 0.0
1 0.0
2 0.002368
3 0.000592
4 0.000928
5 0.0
6 10.774464
7 16.1968
8 10.633648
9 7.251472
10 6.241904
11 5.06664
12 4.523344
13 4.339792
14 0.358968
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.000592
30 3.411096
31 6.046584
32 8.245104
33 7.44888
34 8.300992
35 7.471968
36 7.969696
37 8.708208
38 7.867256
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.000592
55 7.566568
56 10.338584
57 8.359152
58 7.674944
59 7.900848
60 6.83312
61 6.755856
62 4.893776
63 5.152352
64 0.0
65 0.0
66 0.0
67 0.0
68 0.0
69 0.0
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.929024
82 9.223488
83 7.356576
84 8.265792
85 7.959008
86 7.597232
87 8.108704
88 8.040336
89 7.928864
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
104 0.0
105 0.0
