time throughput_mbps
0 0.000592
1 0.001776
2 0.00152
3 0.0
4 30.509144
5 21.844216
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.000592
21 4.878888
22 9.668224
23 7.683232
24 7.168192
25 6.70208
26 6.566816
27 6.695664
28 3.051104
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.000592
41 6.61188
42 6.919936
43 5.888912
44 6.85592
45 5.82352
46 6.323968
47 6.060432
48 6.890672
49 0.985744
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.000592
61 3.468936
62 5.036112
63 6.5784
64 4.594272
65 5.376224
66 6.299664
67 7.077392
68 7.304064
69 6.660024
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
