time throughput_mbps
0 0.0
1 0.001776
2 0.000592
3 0.00152
4 0.000336
5 0.000592
6 0.0
7 0.0
8 3.928672
9 5.300384
10 4.653488
11 4.09032
12 3.895472
13 5.095536
14 7.080272
15 7.211888
16 6.791824
17 6.87864
18 10.544008
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.000592
30 7.170624
31 8.553472
32 8.347568
33 6.899616
34 5.635456
35 5.670368
36 7.290368
37 7.402992
38 8.494968
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.000592
55 7.516704
56 8.949344
57 7.926576
58 7.004112
59 7.33272
60 7.353728
61 6.801376
62 5.852736
63 6.559136
64 0.154464
65 0.0
66 0.0
67 0.0
68 0.0
69 0.0
70 0.0
71 0.0
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.000592
81 9.178736
82 7.882032
83 7.48152
84 7.985872
85 7.430752
86 7.629344
87 7.77176
88 7.391168
89 2.666624
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
104 0.0
