time throughput_mbps
0 0.0
1 0.0
2 0.000592
3 0.000592
4 0.001184
5 0.000592
6 0.000928
7 3.556744
8 10.888448
9 9.086848
10 8.396096
11 6.731632
12 6.440864
13 8.682192
14 8.107888
15 8.577248
16 8.554816
17 8.220928
18 0.0
19 0.0
20 0.0
21 0.000592
22 2.772864
23 10.833016
24 10.18152
25 9.264384
26 10.677456
27 10.660144
28 12.973536
29 12.9368
30 6.910416
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0
39 0.0
40 0.0
41 0.0
42 0.000592
43 6.730616
44 10.478992
45 11.052208
46 10.708272
47 9.680656
48 10.27984
49 10.408112
50 11.980352
51 5.882456
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.000592
64 2.44244
65 8.676096
66 9.953424
67 12.051648
68 13.172128
69 13.33064
70 13.420544
71 14.156048
72 0.0
73 0.0
74 0.0
75 0.0
76 0.0
77 0.0
78 0.0
79 0.0
80 0.0
81 0.0
82 0.0
83 0.0
84 0.0
85 0.0
86 0.0
87 0.0
88 0.0
89 0.0
90 0.0
91 0.0
92 0.0
93 0.0
94 0.0
95 0.0
96 0.0
97 0.0
98 0.0
99 0.0
100 0.0
101 0.0
102 0.0
103 0.0
104 0.0
