time throughput_mbps
1 0.0002895785125459754
2 0.0
3 16.927159334292433
4 97.64053516475674
5 61.386373501393955
6 38.556913474315415
7 0.0
8 0.0
9 0.0
10 0.00029865599803937477
11 0.0
12 0.0
13 0.0
14 0.00030162207741276243
15 0.0
16 0.0
17 0.0
18 0.0002969471929215444
19 0.0
20 0.0
21 0.0
22 0.00019012933596811694
23 0.0
24 0.0
25 0.00015222999122919097
26 0.0
27 0.0
28 0.0
29 0.00023476068458117352
30 27.154265791371305
31 95.43774632272888
32 91.74600635154405
33 85.62409314351657
34 0.0
35 0.0
36 0.0002666603168747728
37 0.0
38 0.0
39 0.0
40 0.000266690136513119
41 0.0
42 0.0
43 0.0
44 0.00020395054380806005
45 0.0
46 0.0001641317744969283
47 0.0
48 0.0
49 0.0002626099131180228
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0002094244713479877
55 0.0
56 0.0
57 0.0
58 12.063358799999087
59 94.48965788285243
60 87.43189189824945
61 84.09005305419873
62 0.0
63 0.0
64 0.00016916525554983142
65 0.0
66 0.0
67 0.00029364912602765657
68 0.0
69 0.0
70 0.0
71 0.0002623467181308522
72 0.0
73 0.0
74 0.0
75 0.0003179688505952052
76 0.0
77 0.0
78 0.0
79 0.0
80 0.00028854006910528296
81 0.0
82 0.0
83 0.0
84 0.0003141313039761922
85 0.0
86 0.0
87 0.0
88 66.89301118297226
89 95.99269553943606
90 85.03422200026408
91 60.46016215288482
92 0.0022052121478574
93 0.0
94 0.0
95 0.0002691397258127547
96 0.0
97 0.0
98 0.0
99 0.0002915749527426634
100 0.0
101 0.0010000788716802384
102 0.0
103 0.0002834435131705786
104 0.0
105 0.0
106 0.0
107 0.00028924576016691904
108 0.0
109 0.0
110 0.0
111 0.0
112 0.00027389033229244773
113 0.0
114 0.0
115 0.0
116 0.0002897612942574935
117 0.0
118 0.0
119 0.0
120 0.0003014884006080583
