time throughput_mbps
1 0.0
2 0.00022029835877146963
3 0.0
4 0.0
5 0.0001732692893865217
6 0.0003254594175159071
7 0.00012436221346447715
8 0.00047112524890771445
9 0.0
10 0.00014779802965403962
11 0.00032564426901582046
12 0.0
13 0.00015599266418312168
14 0.0006646887424714955
15 23.034786063446134
16 47.73711288886665
17 22.596868256197805
18 150.20207510420303
19 0.0
20 0.0001819005903660451
21 0.0
22 0.0
23 0.0
24 0.0002199034750264622
25 0.0
26 0.0
27 0.00011668597975052158
28 0.0
29 0.00022734984877122185
30 0.0
31 0.0
32 0.00019639130588651002
33 0.0
34 0.0
35 0.00013301840927437125
36 185.0548881054202
37 48.84816581781956
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 -2711.6370471920204
