time throughput_mbps
1 0.0
2 0.00017152945282834935
3 0.0
4 0.0
5 0.00021013834777180678
6 0.0
7 0.00028804671909047225
8 0.00014376681335889736
9 0.000124630585493593
10 219.44066668784492
11 0.37344793959375555
12 0.0006532700612707911
13 0.0
14 0.0008265372767988712
15 0.0
16 0.00019358124434570964
17 0.0
18 0.0001414975880478501
19 0.0
20 0.0
21 0.00022394905007482868
22 0.0
23 0.0
24 0.00019906999014611943
25 0.0
26 0.0
27 1.0127377607609616
28 176.9164361249707
29 0.00024420988121760963
30 0.0
31 0.0
32 0.0002314488528140264
33 0.0
34 0.0
35 0.0001674483810316076
36 0.0
37 0.0
38 0.00015684067498727907
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
