time throughput_mbps
1 0.0
2 0.00022747322101567688
3 0.0
4 0.0
5 0.0002406969967271267
6 0.0
7 1.5616115483024842
8 150.12670180955615
9 10.41523712939238
10 12.588301200916964
11 0.00017199166845762852
12 0.00036791016565126847
13 0.00017354369875354674
14 0.000885732108811685
15 0.0
16 0.00024013196168381893
17 0.0
18 0.0
19 0.0002010841593258658
20 27.13932552192193
21 234.00298819313994
22 0.0002439329267560758
23 0.0
24 0.0
25 0.00018748793324016377
26 0.0
27 0.0
28 0.00014471453994196538
29 0.0
30 0.00025784758648186086
31 0.0
32 0.0
33 0.0001889655469755689
34 0.0
35 0.0
36 0.0
37 154.41057687470493
38 0.0
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
